Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,user id,Interaction type,Date,Time,Product Name,Is Amazon Seller
706.0,25.0,Male,Pants,Clothing,90.0,Arkansas,XL,Indigo,Summer,4.5,Yes,Free Shipping,1,Yes,49.0,Cash,Quarterly,706.0,purchase,2023-10-26,08:00:00,"Melissa & Doug Let's Play House Fridge Fillers (Pretend Play Grocery Toys, 20 Pieces, Great Gift for Girls and Boys - Best for 3, 4, 5, and 6 Year Olds)",Y
707.0,46.0,Male,Jeans,Clothing,47.0,Iowa,L,Turquoise,Summer,4.8,Yes,Express,1,Yes,27.0,Debit Card,Weekly,707.0,purchase,2023-10-27,08:00:00,"Childrens Factory Learning Carpet, Colorful",Y
708.0,59.0,Male,Shirt,Clothing,38.0,Louisiana,L,Purple,Spring,3.7,Yes,Next Day Air,1,Yes,21.0,Venmo,Annually,708.0,view,2023-10-28,08:00:00,TAMASHII NATIONS Bandai S.H.Figuarts Rashid Street Fighter V Action Figure,Y
709.0,37.0,Male,Backpack,Accessories,50.0,Kentucky,L,Beige,Summer,3.4,Yes,Store Pickup,1,Yes,19.0,Cash,Fortnightly,709.0,like,2023-10-29,08:00:00,Girl's 1st Birthday Felt Novelty Headband,Y
710.0,49.0,Male,Jacket,Outerwear,79.0,Massachusetts,L,Charcoal,Summer,4.6,Yes,Standard,1,Yes,23.0,Debit Card,Monthly,710.0,view,2023-10-30,08:00:00,The Dead of Night,Y
711.0,22.0,Male,Scarf,Accessories,91.0,Virginia,L,Turquoise,Spring,4.1,Yes,Standard,1,Yes,26.0,PayPal,Fortnightly,711.0,like,2023-10-31,08:00:00,Firenze,Y
712.0,64.0,Male,Boots,Footwear,60.0,New Hampshire,M,Maroon,Spring,3.5,Yes,2-Day Shipping,1,Yes,13.0,Bank Transfer,Bi-Weekly,712.0,like,2023-11-01,08:00:00,"Funko Pop Animation: Pusheen - Pusheen Mermaid Collectible Figure, Multicolor",Y
713.0,42.0,Male,Blouse,Clothing,81.0,New Hampshire,XL,Black,Summer,3.8,Yes,Next Day Air,1,Yes,36.0,Bank Transfer,Quarterly,713.0,purchase,2023-11-02,08:00:00,EuroGraphics Volkswagen Groovy Bus Collage Puzzle (2000 Piece),Y
714.0,37.0,Male,Hoodie,Clothing,90.0,Oregon,M,Lavender,Summer,2.6,Yes,Express,1,Yes,39.0,Bank Transfer,Bi-Weekly,714.0,view,2023-11-03,08:00:00,"Elenco Teach Tech “Air Screamer”, Compressed Air Powered Racing Vehicle, STEM Building Sets for Kids 10+",Y
715.0,26.0,Male,Jacket,Outerwear,70.0,South Dakota,M,Magenta,Fall,4.4,Yes,Store Pickup,1,Yes,40.0,Debit Card,Fortnightly,715.0,like,2023-11-04,08:00:00,Thanksgiving Make Your Own Headband Kit | Makes Up To 4 Headbands | Party Activity,Y
716.0,33.0,Male,Jeans,Clothing,63.0,Delaware,L,Green,Spring,2.6,Yes,Express,1,Yes,37.0,Debit Card,Quarterly,716.0,purchase,2023-11-05,08:00:00,Melissa & Doug Jigsaw Puzzles Set - Bugs and Dinosaurs (60 pcs),Y
717.0,30.0,Male,Jewelry,Accessories,29.0,Missouri,M,Olive,Spring,3.6,Yes,Express,1,Yes,9.0,Venmo,Bi-Weekly,717.0,purchase,2023-11-06,08:00:00,"German fighter ""Messerschmitt"" Bf-109F4",Y
718.0,21.0,Male,Socks,Clothing,90.0,Alaska,L,Green,Spring,4.2,Yes,Express,1,Yes,7.0,Venmo,Every 3 Months,718.0,view,2023-11-07,08:00:00,Banana Panda - Let’s Play Animal Bingo - Classic Kids Game for Ages 2 Years and Up,Y
719.0,22.0,Male,Shirt,Clothing,22.0,Florida,M,Peach,Summer,4.6,Yes,Standard,1,Yes,25.0,Bank Transfer,Annually,719.0,like,2023-11-08,08:00:00,Funko Pop! Games: Overwatch Action Figure - Widowmaker,Y
720.0,63.0,Male,Shorts,Clothing,22.0,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,1,Yes,42.0,Venmo,Bi-Weekly,720.0,view,2023-11-09,08:00:00,BANZAI Splish Splash Water Park,Y
721.0,33.0,Male,Jewelry,Accessories,62.0,New Mexico,L,Orange,Fall,3.4,Yes,Free Shipping,1,Yes,19.0,Debit Card,Weekly,721.0,like,2023-11-10,08:00:00,Rubie's Tennyson Ben10Ben Boys Costume,Y
722.0,43.0,Male,Blouse,Clothing,57.0,California,L,Silver,Summer,4.4,Yes,Next Day Air,1,Yes,41.0,Debit Card,Every 3 Months,722.0,like,2023-11-11,08:00:00,Hello Kitty Toy Wagon,Y
723.0,27.0,Male,Sweater,Clothing,32.0,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,1,Yes,50.0,Cash,Bi-Weekly,723.0,purchase,2023-11-12,08:00:00,"Glitter Girls Dolls by Battat - Candice 14"" Poseable Fashion Doll - Dolls for Girls Age 3 & Up",Y
724.0,35.0,Male,Jewelry,Accessories,53.0,Missouri,L,Cyan,Fall,3.5,Yes,Express,1,Yes,43.0,PayPal,Monthly,724.0,view,2023-11-13,08:00:00,"Branch Classic Trolls Costume, Multicolor, Small (4-6)",Y
725.0,37.0,Male,T-shirt,Clothing,79.0,New Hampshire,XL,Green,Fall,4.7,Yes,Store Pickup,1,Yes,36.0,Venmo,Every 3 Months,725.0,like,2023-11-14,08:00:00,Little Foot TPT That Purple Thang-,Y
726.0,61.0,Male,Hat,Accessories,61.0,Texas,L,Silver,Winter,3.1,Yes,Standard,1,Yes,33.0,Debit Card,Fortnightly,726.0,purchase,2023-11-15,08:00:00,Chara-ani Fate/Apocrypha: Red Faction Lancer of Red Toy'sworks Collection Niitengo Premium Figure,Y
727.0,32.0,Male,Shorts,Clothing,78.0,North Dakota,L,Yellow,Summer,3.6,Yes,Next Day Air,1,Yes,20.0,Bank Transfer,Every 3 Months,727.0,purchase,2023-11-16,08:00:00,Kangaroo Trading Bison with Latte Kids Recliner,Y
728.0,62.0,Male,Sweater,Clothing,97.0,Arkansas,S,Gray,Winter,4.8,Yes,Next Day Air,1,Yes,37.0,Venmo,Every 3 Months,728.0,view,2023-11-17,08:00:00,Haunted House Children's Costumes Pirate Boy - Child's Large,Y
729.0,29.0,Male,Jeans,Clothing,78.0,Nebraska,M,Pink,Winter,3.7,Yes,Next Day Air,1,Yes,12.0,PayPal,Every 3 Months,729.0,like,2023-11-18,08:00:00,Rhode island novelty - Inflatable Dragon,Y
730.0,41.0,Male,Sunglasses,Accessories,56.0,Minnesota,L,Beige,Summer,3.2,Yes,Express,1,Yes,46.0,PayPal,Every 3 Months,730.0,view,2023-11-19,08:00:00,"Amscan AMI 37014.18 Party Supplies, 2.5 oz, Silver",Y
731.0,48.0,Male,Boots,Footwear,25.0,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,1,Yes,28.0,Venmo,Fortnightly,731.0,like,2023-11-20,08:00:00,Hazelnut Chipmunk Family,Y
732.0,43.0,Male,Coat,Outerwear,28.0,Arkansas,M,Red,Spring,3.5,Yes,Free Shipping,1,Yes,30.0,PayPal,Fortnightly,732.0,like,2023-11-21,08:00:00,"Swimline Lycra Floating Swim Trainer, Boys",Y
733.0,34.0,Male,Shirt,Clothing,57.0,New Hampshire,L,Blue,Spring,2.8,Yes,Express,1,Yes,28.0,Cash,Bi-Weekly,733.0,purchase,2023-11-22,08:00:00,Hot Wheels Indy Car Shell & Wheels,Y
734.0,45.0,Male,Dress,Clothing,36.0,Rhode Island,L,Cyan,Fall,2.7,Yes,2-Day Shipping,1,Yes,20.0,Debit Card,Bi-Weekly,734.0,view,2023-11-23,08:00:00,"Beistle 50804-P Metallic Wrapped Balloon Weights, Set of 12.",Y
735.0,65.0,Male,Shirt,Clothing,69.0,New Jersey,S,Violet,Winter,3.1,Yes,Express,1,Yes,39.0,Bank Transfer,Every 3 Months,735.0,like,2023-11-24,08:00:00,"Big Joe , Lavender Polka Dot Classic Bean Bag Chair, Lavendar with White",Y
736.0,61.0,Male,Sunglasses,Accessories,48.0,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,1,Yes,48.0,Cash,Bi-Weekly,736.0,purchase,2023-11-25,08:00:00,Dinotrux Bundle [Amazon Exclusive],Y
737.0,18.0,Male,Dress,Clothing,58.0,Colorado,L,Maroon,Spring,2.9,Yes,2-Day Shipping,1,Yes,32.0,Credit Card,Every 3 Months,737.0,like,2023-11-26,08:00:00,Melissa & Doug Personalized Vehicles Wooden Peg Puzzle with Sound Effects (8 Piece),Y
738.0,47.0,Male,Sunglasses,Accessories,24.0,Nebraska,M,Teal,Spring,3.6,Yes,Store Pickup,1,Yes,28.0,PayPal,Annually,738.0,like,2023-11-27,08:00:00,"The Kids Room By Stupell See You Later Alligator Animal Goodbyes Stretched Canvas Wall Art, 10 x 1.5 x 24, Proudly Made in USA",Y
739.0,56.0,Male,Sunglasses,Accessories,31.0,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,1,Yes,27.0,Venmo,Quarterly,739.0,purchase,2023-11-28,08:00:00,"Wildkin Duvet Cover, Full, Dinosaur Land",Y
740.0,64.0,Male,Shorts,Clothing,29.0,Minnesota,S,Purple,Summer,3.5,Yes,Free Shipping,1,Yes,26.0,Venmo,Bi-Weekly,740.0,view,2023-11-29,08:00:00,"SunWorks Construction Paper, Sky Blue, 12"" x 18"", 100 Sheets",Y
741.0,26.0,Male,Jeans,Clothing,69.0,South Dakota,M,Orange,Summer,2.8,Yes,Next Day Air,1,Yes,22.0,Credit Card,Fortnightly,741.0,like,2023-11-30,08:00:00,SUPERSOAKER Super Soaker Hydra,Y
742.0,22.0,Male,T-shirt,Clothing,79.0,West Virginia,XL,Yellow,Summer,4.7,Yes,Free Shipping,1,Yes,23.0,Bank Transfer,Every 3 Months,742.0,view,2023-12-01,08:00:00,"Squish-Dee-Lish 5 Pack Slow-Rise Squishies, Series 3 - Pink Sea Shell, Blue Whale, Owl, Piñata, Blue Duck Bendable-Toy-Figures",Y
743.0,64.0,Male,Pants,Clothing,39.0,Nevada,M,Charcoal,Summer,3.1,Yes,Express,1,Yes,21.0,Debit Card,Quarterly,743.0,like,2023-12-02,08:00:00,Great Eastern Entertainment Bleach Kisuke Hat,Y
744.0,21.0,Male,Sunglasses,Accessories,84.0,North Carolina,L,Gray,Fall,4.9,Yes,Free Shipping,1,Yes,36.0,Cash,Weekly,744.0,like,2023-12-03,08:00:00,Folkmanis Raven Hand Puppet,Y
745.0,67.0,Male,Boots,Footwear,66.0,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,1,Yes,42.0,Debit Card,Bi-Weekly,745.0,purchase,2023-12-04,08:00:00,"Jay Franco Episode 7 BB8 Medallion Decal Woven Jersey Sweatshirt Fleece Blanket Twin, 60"" x 90"", Star Wars EP7",Y
746.0,46.0,Male,T-shirt,Clothing,92.0,Michigan,L,Orange,Fall,4.7,Yes,Standard,1,Yes,4.0,Venmo,Monthly,746.0,view,2023-12-05,08:00:00,Star Wars Shoretrooper Classic Mini Bust,Y
747.0,40.0,Male,Sandals,Footwear,45.0,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,1,Yes,47.0,Credit Card,Annually,747.0,like,2023-12-06,08:00:00,Shopkins Strawberry Kiss Lil' Characters Shades Instant Costumme Sunglasses,Y
748.0,51.0,Male,Shorts,Clothing,74.0,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,1,Yes,13.0,Bank Transfer,Weekly,748.0,purchase,2023-12-07,08:00:00,"Baby Doll Bedding Toddler Sheet, Red",Y
749.0,35.0,Male,Hat,Accessories,39.0,South Dakota,L,Brown,Fall,3.9,Yes,Free Shipping,1,Yes,8.0,Bank Transfer,Quarterly,749.0,purchase,2023-12-08,08:00:00,"Badger Basket Bamboo Beach Sandbox with Liner & Cover Sandbox with Cover & Liner, Natural/Green",Y
750.0,56.0,Male,Scarf,Accessories,71.0,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,1,Yes,11.0,Debit Card,Quarterly,750.0,view,2023-12-09,08:00:00,Dragonball Z Frieza Fools Snaback Hat Cool Anime Hat,Y
751.0,25.0,Male,T-shirt,Clothing,95.0,Maryland,L,Violet,Fall,3.4,Yes,Free Shipping,1,Yes,5.0,Venmo,Annually,751.0,like,2023-12-10,08:00:00,Bright Starts Lots of Links Accessory and Baby Einstein Take Along Tunes Musical Toy,Y
752.0,65.0,Male,Gloves,Accessories,72.0,Ohio,L,Indigo,Fall,4.8,Yes,Free Shipping,1,Yes,1.0,Credit Card,Monthly,752.0,view,2023-12-11,08:00:00,BathBlocks Bathtime Consruction Building Toy - Coast Guard Boat & Helicopter,Y
753.0,39.0,Male,Scarf,Accessories,85.0,Ohio,L,Yellow,Fall,4.2,Yes,2-Day Shipping,1,Yes,17.0,PayPal,Every 3 Months,753.0,like,2023-12-12,08:00:00,"Tomy Stink Bomz Plush Toy, Ripper",Y
754.0,47.0,Male,Boots,Footwear,54.0,Massachusetts,M,Teal,Fall,3.4,Yes,Store Pickup,1,Yes,27.0,Venmo,Quarterly,754.0,purchase,2023-12-13,08:00:00,Official Nerf Zombie Strike 12-Dart Refill Pack,Y
755.0,36.0,Male,Gloves,Accessories,41.0,North Carolina,L,Pink,Spring,2.9,Yes,Store Pickup,1,Yes,3.0,Debit Card,Quarterly,755.0,view,2023-12-14,08:00:00,"Didax Educational Resources Number Sleuth, Grades 6-8",Y
756.0,66.0,Male,Coat,Outerwear,24.0,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,1,Yes,22.0,PayPal,Weekly,756.0,like,2023-12-15,08:00:00,"Thumbsup UK, Dog Mask, Costume, MRDOG",Y
757.0,62.0,Male,Belt,Accessories,99.0,Montana,S,Orange,Summer,4.8,Yes,Standard,1,Yes,24.0,Cash,Fortnightly,757.0,view,2023-12-16,08:00:00,Licenses Products Social Distortion Logo Magnet,Y
758.0,41.0,Male,Hoodie,Clothing,32.0,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,1,Yes,18.0,Debit Card,Quarterly,758.0,like,2023-12-17,08:00:00,Renegade Pirate Child Costume,Y
759.0,66.0,Male,Shoes,Footwear,71.0,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,1,Yes,39.0,Bank Transfer,Every 3 Months,759.0,like,2023-12-18,08:00:00,Basic Fun Carmen Sandiego Handheld Electronic Game,Y
760.0,51.0,Male,Dress,Clothing,49.0,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,1,Yes,25.0,Credit Card,Fortnightly,760.0,purchase,2023-12-19,08:00:00,"Kids Tech Robots, Lights Up, Battles Opposite Robot, Easy to Control & Small Enough to Carry, Suitable for Ages 6+, Remote Controlled Robots, Great Gift Idea",Y
761.0,33.0,Male,Gloves,Accessories,50.0,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,1,Yes,6.0,Cash,Annually,761.0,view,2023-12-20,08:00:00,Classic Wood Chess Set,Y
762.0,57.0,Male,Jewelry,Accessories,91.0,Nevada,L,Yellow,Fall,4.2,Yes,Express,1,Yes,26.0,Bank Transfer,Weekly,762.0,like,2023-12-21,08:00:00,Disney Elena of Avalor Deluxe Ball Gown Girls' Costume,Y
763.0,45.0,Male,Belt,Accessories,46.0,New Mexico,M,Pink,Fall,3.9,Yes,Standard,1,Yes,43.0,Debit Card,Fortnightly,763.0,purchase,2023-12-22,08:00:00,"Funko Galactic Plush: Rick & Morty - Birdperson Collectible Figure, Multicolor",Y
764.0,61.0,Male,Sweater,Clothing,50.0,North Carolina,M,Brown,Spring,2.9,Yes,2-Day Shipping,1,Yes,6.0,Credit Card,Monthly,764.0,purchase,2023-12-23,08:00:00,"MerryMakers Henry & Leo the Lion Plush Doll, 15-Inch",Y
765.0,55.0,Male,Skirt,Clothing,39.0,Virginia,XL,Silver,Fall,4.2,Yes,Free Shipping,1,Yes,6.0,Debit Card,Quarterly,765.0,view,2023-12-24,08:00:00,PJ Masks Catboy Medium Plush Basket,Y
766.0,54.0,Male,Sneakers,Footwear,99.0,Alaska,M,Pink,Summer,3.0,Yes,Store Pickup,1,Yes,13.0,Cash,Quarterly,766.0,like,2023-12-25,08:00:00,"Melissa & Doug Sunny Patch Giddy Buggy Bug House Toy with Carrying Handle and Easy-Access Door, Great Gift for Girls and Boys - Best for 3, 4, 5, and 6 Year Olds",Y
767.0,57.0,Male,Gloves,Accessories,48.0,Nevada,M,Cyan,Winter,3.6,Yes,Next Day Air,1,Yes,13.0,PayPal,Monthly,767.0,view,2023-12-26,08:00:00,PLAYMOBIL Ghostbusters Firehouse,Y
768.0,27.0,Male,Coat,Outerwear,77.0,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,1,Yes,11.0,Cash,Annually,768.0,like,2023-12-27,08:00:00,"The Puppet Company Snake Finger Children Toys Puppets,",Y
769.0,64.0,Male,Backpack,Accessories,95.0,Illinois,XL,Red,Spring,2.6,Yes,Express,1,Yes,45.0,Venmo,Weekly,769.0,like,2023-12-28,08:00:00,"Swing Set Stuff Children's Steering Wheel with SSS Logo Sticker, Blue",Y
770.0,52.0,Male,Socks,Clothing,100.0,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,1,Yes,8.0,PayPal,Monthly,770.0,purchase,2023-01-01,00:00:00,Ravensburger Mama Knows Best 1000 Piece Jigsaw Puzzle,Y
771.0,19.0,Male,Sneakers,Footwear,54.0,Vermont,M,Gray,Spring,3.3,Yes,Express,1,Yes,8.0,Credit Card,Annually,771.0,view,2022-12-28,10:00:00,Funko Pop! Directors: Ava DuVernay,Y
772.0,22.0,Male,Sweater,Clothing,68.0,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,1,Yes,34.0,Bank Transfer,Fortnightly,772.0,like,2022-12-29,10:00:00,"Anna Classic Costume, Small (4-6x)",Y
773.0,18.0,Male,Jeans,Clothing,22.0,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,1,Yes,40.0,Debit Card,Bi-Weekly,773.0,purchase,2022-12-30,10:00:00,SCHLEICH Monster Octopus w/ Weapon,Y
774.0,29.0,Male,Hat,Accessories,84.0,California,L,Indigo,Winter,2.6,Yes,Express,1,Yes,14.0,Debit Card,Bi-Weekly,774.0,purchase,2022-12-31,10:00:00,Crocodile Creek Eco Kids Reusable Jungle Jamboree Lime Green Sandwich Keeper Eco Kids Sandwich Keeper,Y
775.0,42.0,Male,Hat,Accessories,46.0,Nevada,M,Yellow,Summer,3.5,Yes,Standard,1,Yes,11.0,Credit Card,Quarterly,775.0,view,2023-01-01,10:00:00,"Hedstrom Marvel Spider-Man 36"" Bop Bag, Multicolor",Y
776.0,49.0,Male,Handbag,Accessories,53.0,Kentucky,S,Gold,Winter,3.0,Yes,Store Pickup,1,Yes,8.0,PayPal,Monthly,776.0,like,2023-01-02,10:00:00,"Hape E3461 Wooden Doll House Furniture Playground Set And Accessories Doll House Accessories,",Y
777.0,49.0,Male,Shirt,Clothing,60.0,Alabama,M,Maroon,Spring,5.0,Yes,Standard,1,Yes,8.0,Venmo,Every 3 Months,777.0,view,2023-01-03,10:00:00,Pokemon TCG: Poke Ball Tin Red - 3 Booster Pack with 1 Coin,Y
778.0,55.0,Male,Socks,Clothing,32.0,Wyoming,XL,Silver,Spring,2.5,Yes,Express,1,Yes,37.0,Venmo,Weekly,778.0,like,2023-01-04,10:00:00,"amscan WWEParty Container, Party Favor",Y
779.0,29.0,Male,Socks,Clothing,50.0,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,1,Yes,23.0,Debit Card,Annually,779.0,purchase,2023-01-05,10:00:00,"Minnie Happy Helpers Sparkle N' Clean Vacuum, Pink",Y
780.0,60.0,Male,Dress,Clothing,94.0,Utah,M,Blue,Spring,4.6,Yes,Express,1,Yes,38.0,Cash,Annually,780.0,view,2023-10-10,08:00:00,Basic Fun Fisher-Price Play Tape Recorder,Y
781.0,34.0,Male,Shoes,Footwear,26.0,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,1,Yes,38.0,Cash,Quarterly,781.0,like,2023-10-11,08:00:00,MasterPieces Time Away Sunset Ritual - Lake & Mountains 1000 Piece Jigsaw Puzzle by Dominic Davidson,Y
782.0,30.0,Male,Scarf,Accessories,44.0,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,1,Yes,12.0,Credit Card,Fortnightly,782.0,view,2023-10-12,08:00:00,Eureka Peanuts Summer Fun Paper Cut Outs,Y
783.0,28.0,Male,Hoodie,Clothing,57.0,Hawaii,M,Green,Summer,4.5,Yes,Standard,1,Yes,15.0,Cash,Weekly,783.0,like,2023-10-13,08:00:00,"Losi 8IGHT Screw/Nut Assortment Box, LOSA6140",Y
784.0,63.0,Male,T-shirt,Clothing,65.0,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,1,Yes,38.0,PayPal,Fortnightly,784.0,like,2023-10-14,08:00:00,"Buffalo Games - Vivid Collection - Leopard Jungle - 1000 Piece Jigsaw Puzzle, Multicolor",Y
785.0,31.0,Male,Jeans,Clothing,72.0,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,1,Yes,41.0,Bank Transfer,Every 3 Months,785.0,purchase,2023-10-15,08:00:00,"Pokemon 2 Inch Battle Action Figure 2-Pack, includes 2"" Rowlet and 2"" Litten",Y
786.0,46.0,Male,Shorts,Clothing,62.0,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,1,Yes,37.0,PayPal,Fortnightly,786.0,view,2023-10-16,08:00:00,CHROMA 000914 914 Hello Kitty Plush Auto Ornament,Y
787.0,70.0,Male,Hat,Accessories,21.0,Indiana,S,Teal,Winter,4.8,Yes,Express,1,Yes,16.0,Bank Transfer,Every 3 Months,787.0,like,2023-10-17,08:00:00,Pacific Rim: Extinction - Starter Set,Y
788.0,53.0,Male,Handbag,Accessories,85.0,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,1,Yes,25.0,Venmo,Weekly,788.0,purchase,2023-10-18,08:00:00,Ingenio Magic Opposites Flash Cards,Y
789.0,50.0,Male,Pants,Clothing,51.0,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,1,Yes,18.0,Bank Transfer,Quarterly,789.0,purchase,2023-10-19,08:00:00,Swing Set Stuff Climbing Rope with Steps (Blue) & SSS Logo Sticker,Y
790.0,33.0,Male,Handbag,Accessories,84.0,Idaho,S,Purple,Fall,2.7,Yes,Standard,1,Yes,4.0,Credit Card,Bi-Weekly,790.0,view,2023-10-20,08:00:00,"Clank!, Base",Y
791.0,22.0,Male,Sweater,Clothing,37.0,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,1,Yes,12.0,Bank Transfer,Quarterly,791.0,like,2023-10-21,08:00:00,Franklin Sports 6 Hole PVC Bean Bag Toss Game,Y
792.0,50.0,Male,Scarf,Accessories,44.0,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,1,Yes,35.0,PayPal,Fortnightly,792.0,view,2023-10-22,08:00:00,Creative Playthings Chin Up Bar,Y
793.0,34.0,Male,Sneakers,Footwear,45.0,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,1,Yes,45.0,Venmo,Weekly,793.0,like,2023-10-23,08:00:00,American Greetings Finding Dory Party Treat Bags (8 Count),Y
794.0,24.0,Male,Pants,Clothing,35.0,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,1,Yes,16.0,Credit Card,Monthly,794.0,like,2023-10-24,08:00:00,Cardline Globetrotter,Y
795.0,69.0,Male,Backpack,Accessories,50.0,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,1,Yes,10.0,Debit Card,Fortnightly,795.0,purchase,2023-10-25,08:00:00,"Ontel Magic Tracks The Amazing Racetrack That Can Bend, Flex and Glow - As Seen On TV",Y
796.0,39.0,Male,Sandals,Footwear,26.0,New York,M,Beige,Summer,4.6,Yes,Store Pickup,1,Yes,34.0,Venmo,Annually,796.0,view,2023-10-26,08:00:00,"Sweet Jojo Designs Blush Pink, Grey and White Watercolor Elephant Safari Girl Twin Kid Childrens Bedding Comforter Set - 4 Pieces",Y
797.0,42.0,Male,Socks,Clothing,78.0,Arizona,XL,Black,Fall,4.0,Yes,2-Day Shipping,1,Yes,43.0,Credit Card,Annually,797.0,like,2023-10-27,08:00:00,Board Games and Beer T Shirt For Gamer and Drinker,Y
798.0,42.0,Male,Coat,Outerwear,82.0,Maryland,M,Violet,Fall,4.0,Yes,2-Day Shipping,1,Yes,38.0,Debit Card,Weekly,798.0,purchase,2023-10-28,08:00:00,Deluxe 1.75-in Thick Cool Pool Float - Aqua,Y
799.0,29.0,Male,Socks,Clothing,39.0,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,1,Yes,48.0,PayPal,Every 3 Months,799.0,purchase,2023-10-29,08:00:00,Bear Valley Board Game,Y
800.0,55.0,Male,Belt,Accessories,55.0,Nevada,L,Brown,Summer,3.3,Yes,Free Shipping,1,Yes,31.0,PayPal,Annually,800.0,purchase,2023-10-30,08:00:00,Crazy Bonez Gothic Lantern,Y
801.0,32.0,Male,Socks,Clothing,20.0,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,1,Yes,20.0,Cash,Every 3 Months,801.0,view,2023-10-31,08:00:00,Ben 10 Armored Heatblast Figure,Y
802.0,25.0,Male,Belt,Accessories,29.0,New Mexico,L,Blue,Fall,4.9,Yes,Express,1,Yes,12.0,Credit Card,Fortnightly,802.0,like,2023-11-01,08:00:00,"Melissa & Doug Created by Me! Pink Wooden Flower Jewelry Box Craft Kit - The Original (Great Gift for Girls and Boys – Best for 4, 5, 6, 7 and 8 Year Olds)",Y
803.0,38.0,Male,Pants,Clothing,41.0,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,1,Yes,2.0,Bank Transfer,Weekly,803.0,view,2023-11-02,08:00:00,Legendary A Marvel Deck Building Deadpool Expansion Board Game,Y
804.0,32.0,Male,Shorts,Clothing,38.0,Connecticut,L,Silver,Winter,2.8,Yes,Express,1,Yes,30.0,Venmo,Every 3 Months,804.0,like,2023-11-03,08:00:00,Carson Dellosa Funky Frogs Shape Stickers (168122),Y
805.0,43.0,Male,Boots,Footwear,47.0,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,1,Yes,28.0,Venmo,Quarterly,805.0,like,2023-11-04,08:00:00,Markwort Lite Weight and Weighted Leather Baseball,Y
806.0,41.0,Male,Dress,Clothing,30.0,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,1,Yes,40.0,Debit Card,Monthly,806.0,purchase,2023-11-05,08:00:00,Who’s That Girl 21-Piece Dress up Trunk [Amazon Exclusive],Y
807.0,56.0,Male,Jeans,Clothing,56.0,Florida,L,Charcoal,Summer,2.7,Yes,Standard,1,Yes,46.0,PayPal,Quarterly,807.0,view,2023-11-06,08:00:00,WWE Randy Orton Elite Collection Action Figure,Y
808.0,27.0,Male,T-shirt,Clothing,89.0,New York,S,Brown,Winter,3.3,Yes,Express,1,Yes,15.0,Credit Card,Weekly,808.0,like,2023-11-07,08:00:00,K2 Skate Men's MOD 110 Inline Skate,Y
809.0,46.0,Male,Shoes,Footwear,96.0,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,1,Yes,38.0,Cash,Every 3 Months,809.0,purchase,2023-11-08,08:00:00,Vallejo Game Air Sombre Grey Paint,Y
810.0,48.0,Male,Boots,Footwear,81.0,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,1,Yes,30.0,PayPal,Bi-Weekly,810.0,purchase,2023-11-09,08:00:00,"Redcat Racing 88049-BL Pickup Truck Body (1/10 Scale), Black/Blue",Y
